EIN,Legal_Name,DBA,Address,City,State,ZIP,Country,Exemption_Type,Revocation_Date,Posting_Date,Reinstatement_Date
473351700,NORTH DENVER WARRIORS POP WARNER ,,PO BOX 481,BRIGHTON,CO,80601-0481,US,04,15-MAY-2018,13-AUG-2018,
473352991,ATLANTIS ADAPT INC ,,3560 HELENA ST,AURORA,CO,80011-1328,US,04,15-MAY-2018,13-AUG-2018,
473356151,SEE JUSTICE ORGANIZATION ,SEE JUSTICE,6693 S DAHLIA CIR,CENTENNIAL,CO,80121-3503,US,04,15-MAY-2018,13-AUG-2018,
473360815,VIPERS FOOTBALL INC ,,5045 GALLEY RD,COLORADO SPGS,CO,80915-2374,US,04,15-MAY-2018,13-AUG-2018,
473361855,COMFORT IN THE ARMS OF GOD INC ,,PO BOX 135,DRAKE,CO,80515-0135,US,04,15-MAY-2018,13-AUG-2018,
473363775,BOY SCOUTS OF AMERICA PACK 84 ,,9904 W CAPRI AVE,LITTLETON,CO,80123-3535,US,04,15-AUG-2017,13-NOV-2017,
473371155,WEST SUBURBAN POP WARNER ,,2044 W 152ND PL,BROOMFIELD,CO,80023-7424,US,04,15-MAY-2018,13-AUG-2018,
473377503,BLACK WIDOWS VOLLEYBALL INC ,,1115 N KINGSTON AVE,PUEBLO,CO,81001-3039,US,04,15-MAY-2018,13-AUG-2018,
473378221,PELLA DITCH COMPANY ,,8113 SAINT VRAIN RD,LONGMONT,CO,80503-9069,US,04,15-MAY-2018,13-AUG-2018,
473383308,AVANCERA ,,3101 IRIS AVE STE 240,BOULDER,CO,80301-1495,US,03,15-MAY-2023,14-AUG-2023,
473383742,BOULDER COUNTY POP WARNER ,,2044 W 152ND PL,BROOMFIELD,CO,80023-7424,US,04,15-MAY-2018,13-AUG-2018,
473387668,CLIENTS AND CAREGIVERS INC ,,5742 RIDGEWAY DR,FORT COLLINS,CO,80528-8923,US,04,15-MAY-2018,13-AUG-2018,
473389794,NEIGHBOR OUTREACH OF COLORADO HEALTH CLINIC,,10302 MEADE LOOP,WESTMINSTER,CO,80031-2409,US,03,15-MAY-2024,12-AUG-2024,
473397831,FORT MORGAN ELKS FOUNDATION ,,932 CAROL ST,FORT MORGAN,CO,80701-3520,US,04,15-MAY-2018,13-AUG-2018,
473399186,SPANISH PEAKS BEEKEEPERS ASSOCIATION,,PO BOX 1126,WALSENBURG,CO,81089-1126,US,00,15-MAY-2024,12-AUG-2024,
473400412,GMHS CLASS OF 1985 30TH YEAR REUNION,,PO BOX 271335,FORT COLLINS,CO,80527-1335,US,03,15-MAY-2021,09-AUG-2021,
473404070,COURTNEYS TRACK CHAIR ,,55278 HIGHWAY 14,WALDEN,CO,80480-0000,US,04,15-MAY-2018,13-AUG-2018,
473408129,MINDFUL MUSIC ,,1415 S EMERSON ST,DENVER,CO,80210-2720,US,04,15-MAY-2018,13-AUG-2018,
473409628,BIKER IN DISTRESS INC ,,PO BOX 3377931,GREELEY,CO,80633-0000,US,03,15-MAY-2021,09-AUG-2021,
473412019,ST MECHTILDE MUSIC FESTIVAL INC ,,12287 KRAMERIA ST,BRIGHTON,CO,80602-9646,US,04,15-MAY-2018,13-AUG-2018,
473412485,HOPE HAVEN ,,870 HAYLOFT LN,FOUNTAIN,CO,80817-4181,US,03,15-MAY-2018,13-AUG-2018,
473413349,INSTITUTO TEOLOGICO SAN PABLO INC ,,2288 CASTLEGATE DR N APT 1018,CASTLE ROCK,CO,80108-8346,US,04,15-MAY-2018,13-AUG-2018,
473414866,SECOND CHANCE FAMILY ,,1740 HAMPTON S,COLORADO SPGS,CO,80906-5320,US,04,15-MAY-2018,13-AUG-2018,
473416664,OXFORD HOUSE MILLER ,,1414 32ND AVE,GREELEY,CO,80634-6369,US,04,15-MAY-2018,13-AUG-2018,
473419292,GALAXY CHEER ,,9321 GARFIELD ST,THORNTON,CO,80229-4270,US,04,15-MAY-2018,13-AUG-2018,
473419668,STORM MOUNTAIN SANCTUARY CORP ,,1355 MEADOWS DR,DRAKE,CO,80515-0000,US,04,15-MAY-2018,13-AUG-2018,
473421421,MEANINGFUL LIFE MINISTRIES ,,2257 HAVENRIDGE DR,COLORADO SPGS,CO,80920-6201,US,04,15-MAY-2021,14-MAR-2022,
473424936,M - J FOUNDATION ,,PO BOX 99,CRESTONE,CO,81131-0099,US,04,15-MAY-2018,13-AUG-2018,
473425932,SOUTHERN COLORADO CONFERENCE ON CONSCIOUS LIVING AND DYING,,PO BOX 8972,PUEBLO,CO,81008-8972,US,04,15-MAY-2018,13-AUG-2018,
473427668,CUB SCOUT PACK 43 ,,2906 TORONTO PL,PUEBLO,CO,81004-5221,US,04,15-MAY-2018,13-AUG-2018,
473428195,HOPE-STEPS TO RECOVERY AL-ANON FAMILY GROUP,,76 COPPER BELLE S,DURANGO,CO,81301-9475,US,04,15-MAY-2018,13-AUG-2018,
473434597,SO OTHERS CAN LIVE ,,65 W LINDEN AVE,PUEBLO WEST,CO,81007-1778,US,04,15-MAY-2018,13-AUG-2018,
473437751,COLORS OF RAINBOW ,,9100 E FLORIDA AVE APT 17-208,DENVER,CO,80247-2866,US,03,15-MAY-2020,11-AUG-2020,
473438404,WORLD OKTA DENVER ,,13644 E WEAVER PL,CENTENNIAL,CO,80111-2462,US,04,15-MAY-2018,13-AUG-2018,
473444145,WARRIOR VOICES LTD ,,6340 MOUNTAIN VIEW DR,PARKER,CO,80134-5963,US,03,15-MAY-2020,11-AUG-2020,
473447745,ANDES OXFORD HOUSE ,,3704 S ANDES WAY,AURORA,CO,80013-3549,US,04,15-AUG-2017,13-NOV-2017,
473447797,RIDE FOR AUTISM ,,7090 COUNTY ROAD 31,YUMA,CO,80759-7828,US,04,15-MAY-2018,13-AUG-2018,
473448874,AEROSPACE MEDICAL SPINAL RESEARCH GROUP INC,,PO BOX 4841,WOODY CREEK,CO,81656-0000,US,04,15-MAY-2021,14-MAR-2022,
473451352,AURORA PARAMOUNT PANTHERS ,,5127 SAINT PAUL ST,DENVER,CO,80216-2336,US,00,15-SEP-2018,10-DEC-2018,
473451387,SAND CREEK ALUMNI ASSOCIATION ,,7005 N CAREFREE CIR,COLORADO SPGS,CO,80922-2400,US,03,15-MAY-2018,13-AUG-2018,
473451799,CHASING HOPE FOUNDATION ,,5875 THUNDER HILL RD,PARKER,CO,80134-5868,US,03,15-AUG-2021,16-NOV-2021,
473452939,RAYITO DE LUZ HOME CARE ,,16030 E 11TH AVE,AURORA,CO,80011-7316,US,04,15-MAY-2018,13-AUG-2018,
473455313,TECH MASHUP ,,5307 S CIMARRON RD,LITTLETON,CO,80123-1703,US,04,15-AUG-2017,13-NOV-2017,
473456180,GIVING WITH A PURPOSE ,,5232 E 116TH AVE,THORNTON,CO,80233-5826,US,04,15-MAY-2021,14-MAR-2022,
473457034,TRUE INDEPENDENCE ,,1100 W LITTLETON BLVD STE 300D,LITTLETON,CO,80120-2229,US,03,15-FEB-2023,08-MAY-2023,
473458264,ROCKY MOUNTAIN ROUNDUP ,,4407 E LAKE CIR S,CENTENNIAL,CO,80121-3313,US,03,15-MAY-2018,13-AUG-2018,15-AUG-2021
473465010,PAWS TO CONNECT ,,PO BOX 1132,GRAND LAKE,CO,80447-1132,US,04,15-MAY-2018,13-AUG-2018,
473465633,ARVAE SYSTEMS BUSINESS DEVELOPMENT ,,PO BOX 2084,LONGMONT,CO,80502-2084,US,04,15-MAY-2021,14-MAR-2022,
473471320,JESUS IS THE WAY ,,705 50TH AVE,GREELEY,CO,80634-1202,US,03,15-MAY-2018,13-AUG-2018,15-NOV-2018
473474768,CENTRO COMUNITARIO AGUILAS INC ,,1562 EMPORIA ST APT 103,AURORA,CO,80010-2189,US,03,15-MAY-2018,13-AUG-2018,
473475854,SOUTH PARK RD WELFARE FUND ,,PO BOX 219,FAIRPLAY,CO,80440-0219,US,04,15-AUG-2021,14-MAR-2022,
473477351,PHGL LEGACY GIFTING PLAN OF COLORADO,,2801 N COLUMBINE ST,DENVER,CO,80205-4743,US,04,15-MAY-2018,13-AUG-2018,
473478225,HIS HEALING HANDS ,,2763 S XANADU WAY,AURORA,CO,80014-3446,US,03,15-MAY-2018,13-AUG-2018,
473479833,BUTTERFLY ACCOUNTING ,DEBBIE BLAKE ACCOU,2906 STRAUS LN,COLORADO SPRINGS,CO,80907-8817,US,04,15-MAY-2018,13-AUG-2018,
473481607,CARVE IT FOR LIFE ,,2360 S MONROE ST,DENVER,CO,80210-5644,US,04,15-AUG-2017,13-NOV-2017,
473482535,DOCUWEST INC ,,1414 MONROE ST,DENVER,CO,80206-2709,US,03,15-MAY-2024,12-AUG-2024,
473486204,TINY HOMES FOR HUMANITY INC ,,PO BOX 7478,LOVELAND,CO,80537-0478,US,00,15-MAY-2018,13-AUG-2018,
473488906,NORTHERN COLORADO SEARCH AND RESCUE ,NOCO SAR,2700 STANFORD RD APT 20,FORT COLLINS,CO,80525-2156,US,03,15-AUG-2017,13-NOV-2017,
473491261,DENVER CHAMBER MUSIC ,,6780 S CLERMONT ST,CENTENNIAL,CO,80122-2171,US,04,15-MAY-2018,13-AUG-2018,
473491764,DISPLACED STUDENT HOUSING ,,7825 CANDLELIGHT LN,FOUNTAIN,CO,80817-4275,US,04,15-MAY-2019,12-AUG-2019,
473491833,SUE FOUNDATION ,,4220 W COUNTY ROAD 54G TRLR 6,LAPORTE,CO,80535-9405,US,04,15-MAY-2018,13-AUG-2018,
473491834,WRITE OUR WORLD ,,1312 17TH ST749,DENVER,CO,80202-1508,US,03,15-MAY-2024,12-AUG-2024,
473505952,LIVABLE BOULDER ,,PO BOX 141,BOULDER,CO,80306-0141,US,04,15-MAY-2018,13-AUG-2018,
473506703,G-LIFE OUTREACH INC ,,2910 POWERS BLVD,COLORADO SPRINGS,CO,80922-0000,US,03,15-MAY-2018,29-JAN-2019,
473511411,BAYFIELD EDUCATION FOUNDATION INC ,,PO BOX 1658,BAYFIELD,CO,81122-1658,US,03,15-MAY-2025,12-AUG-2025,
473512304,PROJECT SOS ,,5050 EDISON AVE STE 117,COLORADO SPGS,CO,80915-3544,US,04,15-MAY-2018,13-AUG-2018,
473513622,ROCK CHRISTIAN ACADEMY INC ,,4881 CHEROKEE DR,CASTLE ROCK,CO,80109-1540,US,04,15-MAY-2018,13-AUG-2018,
473514270,TKB FUND ,,3441 S IVY WAY,DENVER,CO,80222-7548,US,04,15-MAY-2018,13-AUG-2018,
473514538,UPPER ROOM MISSIONS ,,601 WALNUT ST,SALIDA,CO,81201-3235,US,03,15-MAY-2023,14-AUG-2023,
473523486,DEL MAR OXFORD HOUSE ,,446 OSWEGO ST,AURORA,CO,80010-4754,US,04,15-MAY-2018,13-AUG-2018,
473524081,MOST WORSHIPFUL PRINCE HALL GRAND LODGE F&A,5 PIKES PEAK LODGE,513 N PROSPECT ST,COLORADO SPGS,CO,80903-3016,US,08,15-MAY-2018,13-AUG-2018,15-MAY-2018
473527074,GUARDIAN PAWS ,,621 E 41ST ST,LOVELAND,CO,80538-2313,US,04,15-MAY-2018,13-AUG-2018,
473529537,THE BOULDER CREATIVE COLLECTIVE ,,2500 47TH STREET,BOULDER,CO,80301-0000,US,03,15-MAY-2017,01-DEC-2018,15-SEP-2018
473530727,N2 SPORTS INC ,,8461 TURNPIKE DR STE 102,WESTMINSTER,CO,80031-4378,US,04,15-MAY-2018,13-AUG-2018,
473531819,BROTHERHOOD MINISTRY ,,4290 E 70TH AVE,COMMERCE CITY,CO,80022-2354,US,03,15-MAY-2019,12-AUG-2019,
473533218,ROCKY MOUNTAIN OPTI ,,8401 S CHAMBERS RD,PARKER,CO,80134-0000,US,03,15-MAY-2012,22-SEP-2015,15-MAR-2015
473534908,NHB REMODEL & LANDSCAPE ,,617 E BOULDER ST,COLORADO SPGS,CO,80903-0000,US,04,15-MAY-2018,13-AUG-2018,
473540817,CHERRY CREEK HIGH SCHOOL GIRLS SOCCER BOOSTER CLUB,,9300 E UNION AVE,GREENWOOD VLG,CO,80111-1306,US,04,15-NOV-2018,11-MAR-2019,15-NOV-2018
473542870,REDS FOUNDATION ,,5093 W 98TH CT,WESTMINSTER,CO,80031-2509,US,04,15-AUG-2017,13-NOV-2017,
473543008,ECI WORLD ACADEMIE ,,1610 PACE ST UNIT 900,LONGMONT,CO,80504-2241,US,04,15-AUG-2017,13-NOV-2017,
473543815,EQUALITY MINISTRIES INTERNATIONAL INC,EQUALITY INTERNATIONAL,1105 E PLATTE AVE APT A,COLORADO SPGS,CO,80903-5501,US,04,15-AUG-2017,13-NOV-2017,
473544568,COMMUNITY BIBLE FELLOWSHIP ,,29574 HWY 97,NUCLA,CO,81424-0000,US,04,15-AUG-2017,13-NOV-2017,
473548564,BUILD & PLANT GLOBAL ,BUILD & PLANT,254 E DANBURY CT,GRAND JCT,CO,81503-2174,US,04,15-AUG-2017,13-NOV-2017,
473551019,DAPPER FOUNDATION ,,23531 E ALABAMA DR,AURORA,CO,80018-3026,US,04,15-MAY-2018,13-AUG-2018,
473551343,ANGELZZ WITH PAWZZ ,,672 URBAN CT APT G3,LAKEWOOD,CO,80401-4777,US,04,15-AUG-2017,13-NOV-2017,
473551897,BREWERS EDUCATIONAL FOUNDATION ,,8500 ZUNI ST,DENVER,CO,80260-5007,US,03,15-MAY-2022,10-APR-2023,
473552016,FIGHT FOR DANIEL ,,5555 W 16TH AVE LOT A18,LAKEWOOD,CO,80214-1700,US,04,15-AUG-2017,13-NOV-2017,
473552484,MILLION GIMP EMPLOYMENT RIGHTS FUND ,MILLION GIMP MARCH,1004 S ELIOT ST,DENVER,CO,80219-4116,US,04,15-AUG-2017,13-NOV-2017,
473552923,ARAB AMERICAN NATIONAL ASSOCIATION ,,23649 E FREMONT CIR UNIT 207,AURORA,CO,80016-2625,US,04,15-MAY-2018,13-AUG-2018,
473556520,JEFFCO PET EMERGENCY TEAM ,,1953 COLUMBINE CT,GOLDEN,CO,80401-9101,US,04,15-MAY-2018,13-AUG-2018,
473557990,JAZZY S JOURNEY FOUNDATION ,,5711 STETSON CT,PARKER,CO,80134-5830,US,04,15-MAY-2018,13-AUG-2018,
473569378,VILLA PUEBLO TOWERS CARD SHOP ,,1111 BONFORTE BLVD,PUEBLO,CO,81001-1801,US,04,15-MAY-2018,13-AUG-2018,
473572831,MILE HIGH VISION ,,2023 SOUTH NUCLA WAY,AURORA,CO,80013-0000,US,03,15-AUG-2017,28-JUL-2018,15-JUL-2018
473575736,HARRY SAMORA FOUNDATION ,,19094 E CODY AVE,PARKER,CO,80134-7481,US,04,15-MAY-2018,13-AUG-2018,15-NOV-2021
473578621,BROWN SACKS ,BSI,PO BOX 16323,COLORADO SPGS,CO,80935-6323,US,04,15-MAY-2018,13-AUG-2018,
473582245,SPARK CITY CHILDRENS MUSEUM ,,15400 W 64TH AVE UNIT 9E # 17,ARVADA,CO,80007-6852,US,03,15-MAY-2022,08-AUG-2022,
473583421,RESCUING UNWANTED FURRY FRIENDS SANCTUARY,RUFF SANCTUARY,PO BOX 627,CLIFTON,CO,81520-0627,US,03,15-MAY-2020,11-AUG-2020,
473584453,ILLINOIS COUNTRY FRENCH PRESERVATION INC,L ACADEMIE FRANCAISE DU PAYS DES,15935 E 97TH AVE,COMMERCE CITY,CO,80022-9103,US,04,15-MAY-2018,13-AUG-2018,
473587332,SNOOP YOUTH FOOTBALL LEAGUE COLORADO,,7675 W 14TH AVE,LAKEWOOD,CO,80214-4153,US,03,15-MAY-2018,13-AUG-2018,
473588360,USA WOUNDED WARRIOR SLED HOCKEY ASSOCIATION,,8845 CANARY CIR,COLORADO SPGS,CO,80908-5612,US,04,15-MAY-2018,13-AUG-2018,
473591092,FALCON CREST ESTATES HOMEOWNERS ASSN,,54225 FEATHER CT,OLATHE,CO,81425-9611,US,04,15-MAY-2018,13-AUG-2018,
473595485,TURNING POINT TRANSITIONAL LIVING INC,,11507 E AMHERST CIR S,AURORA,CO,80014-3050,US,04,15-MAY-2018,13-AUG-2018,
473595533,JEANNE NEWTON CANCER BATTLE ,,PO BOX 403,GRANBY,CO,80446-0403,US,04,15-MAY-2018,13-AUG-2018,
473598298,ALPHA OMICRON CHAPTER OF MU PHI EPSILON,ALPHA OMICRON,PO BOX 1369,FORT COLLINS,CO,80522-1369,US,04,15-MAY-2018,13-AUG-2018,
473599342,AFRICAN PEOPLES UNION INC ,APU,4860 CHAMBERS RD STE 54,DENVER,CO,80239-5152,US,04,15-MAY-2018,13-AUG-2018,
473601298,ESCAPISM AND FANTASY ADDICTS ANONYMOUS,,2250 E COLUMBIA PL,DENVER,CO,80210-6009,US,04,15-SEP-2017,11-DEC-2017,
473606741,A VOICE FOR PETER ,,352 COLLYER ST,LONGMONT,CO,80501-5519,US,03,15-JUN-2018,10-SEP-2018,
473608522,FAMILIES MATTER TO CUSTER COUNTY INC,,93 DORA MOUNTAIN RD,WESTCLIFFE,CO,81252-9759,US,04,15-MAY-2018,13-AUG-2018,
473609773,CYSL CLUBS INC ,,10545 MT LINCOLN DR,PEYTON,CO,80831-3815,US,04,15-MAY-2018,13-AUG-2018,
473616753,VETERANS MOTEL ,,152 RAPIDS VIEW LN,NEW CASTLE,CO,81647-6601,US,03,15-MAY-2024,12-AUG-2024,
473624726,STORIES FOR STUDENTS ,,6898 S FRANKLIN CIR,CENTENNIAL,CO,80122-1322,US,03,15-MAY-2022,08-AUG-2022,
473626109,EARTH TRIBE RANCH ,,205 KEN PRATT BLVD STE 120,LONGMONT,CO,80501-8998,US,04,15-SEP-2017,11-DEC-2017,
473626427,PHOREVER PHOUNDATION ,,4880 ROBB ST UNIT 8,WHEAT RIDGE,CO,80033-2163,US,04,15-SEP-2017,11-DEC-2017,
473628163,AGORA COMMUNICATION CORPORATION ,,304 W OAK ST,LAFAYETTE,CO,80026-1737,US,04,15-MAY-2018,13-AUG-2018,
473629031,KIIGIN FOUNDATION ,,7686 HOMESTEAD RD,PARKER,CO,80138-7916,US,03,15-MAY-2018,13-AUG-2018,
473631276,PIPSQUEAK ACADEMY OF NEW DRAMATIC ARTS,PANDA,420 N 28TH ST,COLORADO SPGS,CO,80904-2409,US,03,15-MAY-2022,08-AUG-2022,
473635488,ROCKY MOUNTAIN INNOVATION PARTNERS ,,1227 LAKE PLAZA DRIVE,COLORADO SPRINGS,CO,80906-7402,US,03,15-MAY-2024,12-AUG-2024,
473636379,STAPLETON FOOD DRIVE ,,10515 E 40TH AVE STE 113,DENVER,CO,80239-3264,US,04,15-MAY-2023,14-AUG-2023,
473636983,LARIMER ENERGY ACTION PROJECT ,,5827 S REED WAY APT 1538,LITTLETON,CO,80123-0660,US,04,15-MAY-2018,13-AUG-2018,
473648918,SUNSHINE ACRES RESCUE ,,49801 E 88TH AVE,BENNETT,CO,80102-9305,US,04,15-MAY-2018,13-AUG-2018,
473651362,SWOOP INDEPENDENCE INC ,,9629 W COLFAX AVE,LAKEWOOD,CO,80215-3922,US,04,15-MAY-2018,13-AUG-2018,
473661973,WE WHO BELIEVE ,,13120 W 60TH AVE,ARVADA,CO,80004-3962,US,04,15-MAY-2021,14-MAR-2022,
473663129,STEVEN J MILLER ,,1450 S HAVANA ST,AURORA,CO,80012-4018,US,04,15-MAY-2018,13-AUG-2018,
473665877,BARRY S PLACE ,,200 S WILCOX ST NUM 443,CASTLE ROCK,CO,80104-1913,US,04,15-MAY-2018,13-AUG-2018,
473669657,UTILITY ASSOCIATION OF COLORADO ,,2536 RIMROCK AVE STE 400-253,GRAND JCT,CO,81505-8669,US,04,15-MAY-2018,13-AUG-2018,
473672362,EMPOWER THE PEOPLE ,,41595 VISTA RIDGE ROAD,PARKER,CO,80134-0000,US,04,15-MAY-2018,13-AUG-2018,
473678305,MOMENTUM GLOBAL INC ,,15031 CHICAGO ST,PARKER,CO,80134-6014,US,04,15-MAY-2018,13-AUG-2018,
473680031,STEPS TO SUCCESS ,,4725 PARIS ST UNIT 300,DENVER,CO,80239-2857,US,03,15-NOV-2017,12-MAR-2018,15-NOV-2017
473681187,ED KRETZ AND SON MEMORIAL ,,3891 SEMINOLE PL,SEDALIA,CO,80135-8969,US,03,15-MAY-2020,11-AUG-2020,
473682177,IRANIAN SOCIETY OF COLORADO ,,PO BOX 1722,LONGMONT,CO,80502-1722,US,04,15-MAY-2018,13-AUG-2018,
473684462,CORE NETWORK ,CORE HEALTH FOUNDATION,321 NEWARK ST,AURORA,CO,80010-4721,US,03,15-MAY-2021,09-AUG-2021,
473687912,2THRIVE ,,5540 TEAKWOOD TER,COLORADO SPGS,CO,80918-3013,US,04,15-MAY-2018,13-AUG-2018,
473688780,ADULT DAY CARE AT OUR PLACE ,,691 COUNTY ROAD 233 STE A8,DURANGO,CO,81301-6580,US,04,15-MAY-2018,13-AUG-2018,
473689456,BALANCE FOR WOMEN COLORADO ,,PO BOX 201733,DENVER,CO,80220-7733,US,03,15-MAY-2023,14-AUG-2023,
473690891,42BOOKS INC ,,6805 S LOCUST CT,CENTENNIAL,CO,80112-1008,US,04,15-MAY-2018,13-AUG-2018,
473691872,ADVENTURE SCIENCE APPS ,,981 S KITTREDGE WAY,AURORA,CO,80017-3135,US,04,15-MAY-2018,13-AUG-2018,
473693923,QUARTER PROJECT ,,223 LINDEN ST STE 204,FORT COLLINS,CO,80524-2458,US,04,15-MAY-2018,13-AUG-2018,
473696829,OPERATION LOTUS PROJECT CORPORATION ,,815 SUMMER DR,HGHLNDS RANCH,CO,80126-3092,US,04,15-MAY-2018,13-AUG-2018,
473714365,FREEDOM4VETS ,,920 HEATHER CT,WOODLAND PARK,CO,80863-9087,US,04,15-MAY-2018,13-AUG-2018,
473719541,VALOR BRIDGE FOUNDATION ,,900 E LOGAN CIR,GREENWOOD VLG,CO,80121-1211,US,03,15-MAY-2024,12-AUG-2024,
473724248,UNCLE HOWIES SOLDIERS ,,2121 5TH ST,GREELEY,CO,80631-1812,US,04,15-MAY-2018,13-AUG-2018,
473725715,COSQUAREDANCING ,,1288 HAYSTACK RD,MONTROSE,CO,81401-6312,US,04,15-MAY-2018,13-AUG-2018,
473727518,OASIS FOUNDATION ,,10694 EAST ASBURY AVENUE,AURORA,CO,80014-1092,US,04,15-MAY-2018,13-AUG-2018,
473729964,RICHARD HARRIS WORLD MINISTRIES INC ,GRACE MOUNTAIN RENEWAL CENTER,PO BOX 7570,WOODLAND PARK,CO,80863-0209,US,03,15-MAY-2024,12-AUG-2024,
473735566,CELTIC WAY INC ,,1495 S NORFOLK CT,AURORA,CO,80017-4177,US,03,15-MAY-2019,12-AUG-2019,15-MAY-2019
473741229,COLORADO JUNIOR HEREFORD ASSOCIATION,COLORADO JR HEREFORD ASSOCIATION,54286 WCR 27,CARR,CO,80612-0000,US,04,15-MAY-2018,13-AUG-2018,
473742927,COLLEGE GRADUATE FOUNDATION ,,8565 W DARTMOUTH PL,LAKEWOOD,CO,80227-4798,US,03,15-MAY-2018,13-AUG-2018,
473752227,LOVE LIKE MARC ,,PO BOX 366,MINTURN,CO,81645-0366,US,04,15-MAY-2018,13-AUG-2018,
473761893,SERENITY MOUNTAIN FARMS ,,PO BOX 698,GRANBY,CO,80446-0698,US,03,15-MAY-2018,13-AUG-2018,
473763852,YEAR ZERO SOCCER ,,8137 S DOWNING ST,CENTENNIAL,CO,80122-2915,US,03,15-MAY-2019,12-AUG-2019,
473766337,STRONG LAST-LINK ,,591 20 3/4 RD,GRAND JCT,CO,81507-8702,US,04,15-SEP-2017,11-DEC-2017,
473767937,FUTURE TAX LEADERS ,,7668 E BATES DR,DENVER,CO,80231-6017,US,03,15-MAY-2023,14-AUG-2023,
473768579,COMPASSIONATE FARM OF COLORADO INC,,6185 HEARTH CT,COLORADO SPGS,CO,80922-1808,US,04,15-MAY-2018,13-AUG-2018,
473769101,NATIONAL TECHNOLOGY WORKSHOP ,,7050 W 120TH AVE UNIT 115,BROOMFIELD,CO,80020-7604,US,03,15-MAY-2018,13-AUG-2018,15-NOV-2019
473770463,MOUNTING MIRACLES RANCH ,,11051 JASPER RD,LAFAYETTE,CO,80026-9627,US,04,15-MAY-2023,14-AUG-2023,
473770655,LOVE THY NAYBOR ,,1350 CHAMBERS RD STE 107,AURORA,CO,80011-7126,US,04,15-MAY-2018,13-AUG-2018,
473772840,LIBERTY AID ,,PO BOX 26592,COLORADO SPGS,CO,80936-6592,US,04,15-MAY-2018,13-AUG-2018,
473772984,SOCIAL THE PENDLEY PROJECT ,,3337 SUNNINGDALE PL,FORT COLLINS,CO,80525-2859,US,03,15-MAY-2022,08-AUG-2022,
473777292,303 VOLLEYBALL ACADEMY ,,7995 S TITUS CT,AURORA,CO,80016-7297,US,03,15-NOV-2017,12-MAR-2018,
473777410,OCCUPY CRESTONE ,,PO BOX 1053,CRESTONE,CO,81131-1053,US,03,15-MAY-2021,09-AUG-2021,
473786133,GOODWORKS ,,3525 REBECCA LN APT C,COLORADO SPGS,CO,80917-5145,US,04,15-MAY-2018,13-AUG-2018,
473789252,FIRED UP ,,216 1ST ST STE D,EATON,CO,80615-3598,US,04,15-MAY-2018,13-AUG-2018,
473791699,MERINO RAMS PARENTS AND TEACHERS FOR STUDENTS,,9541 COUNTY ROAD 2.5,MERINO,CO,80741-9739,US,03,15-NOV-2019,09-MAR-2020,
473796844,HOPE OF YAWEH INC ,,1457 IVY ST,DENVER,CO,80220-2645,US,04,15-MAY-2018,13-AUG-2018,
473798337,TWELVE ,,9087 S YOSEMITE ST UNIT 1604,LONE TREE,CO,80124-2998,US,04,15-MAY-2018,13-AUG-2018,
473799159,TALULAHS HOUSE ,,6595 ZENOBIA ST,ARVADA,CO,80003-6346,US,03,15-AUG-2024,11-NOV-2024,
473802477,AMERICAN OUTLAWS COLORADO SPRINGS CHAPTER,,1106 FARRAGUT AVE,COLORADO SPGS,CO,80909-3728,US,07,15-MAY-2022,08-AUG-2022,
473805089,IMMERSION JOURNALS ,,1703 14TH STREET APT 9,BOULDER,CO,80302-6321,US,03,15-MAY-2019,12-AUG-2019,
473809578,CARDIAC LIFE SUPPORT MEDICAL MISSIONS INC,,2232 BALDWIN ST,FORT COLLINS,CO,80528-7103,US,04,15-MAY-2018,13-AUG-2018,
473810923,WOMENS ALLIANCE FOR VETERANS AND EDUCATION,,4901 MEADE ST,DENVER,CO,80221-1031,US,04,15-MAY-2018,13-AUG-2018,
473812409,JOHN A LEE MEDICAL DONATION FUND ,,6143 S WILLOW DR STE 101,GREENWOOD VLG,CO,80111-5122,US,04,15-MAY-2018,13-AUG-2018,
473824355,COLORADO CRUISERS CAR CLUB ,,PO BOX 1295,CRAIG,CO,81626-1295,US,04,15-MAY-2022,08-AUG-2022,
473824590,COACH COLLABORATION FOUNDATION ,,924 HAWTHORN AVE,BOULDER,CO,80304-2144,US,04,15-SEP-2017,11-DEC-2017,
473824832,EMBRACE THE COW INC ,,410 17TH ST STE 2200,DENVER,CO,80202-4432,US,04,15-MAY-2018,13-AUG-2018,
473825472,LOS VISIONEROS MILE HIGH ,,19492 E EVANS DR,AURORA,CO,80013-6219,US,03,15-MAY-2018,13-AUG-2018,
473826096,FOR ALL - POUR TOUS FOUNDATION ,FOR ALL,PO BOX 491,PONCHA SPGS,CO,81242-0491,US,03,15-MAY-2024,12-AUG-2024,
473831178,MAN CHALLENGE INC ,,1045 GARRISON ST,LAKEWOOD,CO,80215-4727,US,04,15-MAY-2018,13-AUG-2018,
473832253,BUSINESS REFERRAL AND INSPIRATION NETWORKING,,6663 FREDRICK DR,COLORADO SPGS,CO,80918-1344,US,04,15-SEP-2017,11-DEC-2017,
473834861,TORJESEN CONSULTING ,,3235 CHESTNUT GLEN LN,COLORADO SPGS,CO,80918-4636,US,04,15-MAY-2018,13-AUG-2018,
473836680,LEGALIZE IT OKLAHOMA ,,830 VIVIAN ST,LAKEWOOD,CO,80401-4751,US,04,15-SEP-2017,11-DEC-2017,
